playerID,bbrefID,name,pos,sec_pos,era,peak_year,debut_year,last_year,team,franchise_name,career_ab,career_h,career_hr,career_sb,career_bb,career_so,seasons,bats,ba,obp,iso,k_rate,bb_rate,contact_val,power_val,eye_val,speed_val,defense_val,con_grade,pow_grade,eye_grade,spd_grade,def_grade,avg_attr_score,rarity,is_allstar,is_hof,allstar_selections,gold_gloves,gg_bonus,defense_source
travice01,travice01,Cecil Travis,SS,3B,Golden Era (1920-1941),1938,1933,1947,WS1,Minnesota Twins,4914,1544,27,23.0,402,291.0,12,L,0.314,0.37,0.102,0.054,0.075,68.4,30.8,31.8,6.6,43.0,B-,D,D,F,D+,36.1,Common,True,False,3,0,0,bbref_war
elseha01,elseha01,Harry Else,C,,Golden Era (1920-1941),1937,1932,1940,KCM,Kansas City Monarchs,347,91,1,7.0,30,0.0,5,R,0.262,0.328,0.063,0.0,0.079,38.3,8.9,35.0,60.7,36.9,D,F,D,C+,D,36.0,Common,True,False,2,0,0,bbref_war
jensewo01,jensewo01,Woody Jensen,RF,RF,Golden Era (1920-1941),1935,1931,1939,PIT,Pittsburgh Pirates,2720,774,26,20.0,69,100.0,9,L,0.285,0.307,0.098,0.036,0.025,48.8,27.5,1.0,63.1,39.1,D+,D-,F,C+,D,35.9,Common,False,False,0,0,0,bbref_war
fothebo01,fothebo01,Bob Fothergill,RF,RF,Golden Era (1920-1941),1928,1922,1933,DET,Detroit Tigers,3269,1064,36,42.0,202,177.0,13,R,0.325,0.368,0.134,0.051,0.058,78.0,47.8,16.6,11.9,24.6,B+,D+,F,F,D-,35.8,Common,False,False,0,0,0,bbref_war
johnser01,johnser01,Ernie Johnson,SS,2B,Golden Era (1920-1941),1921,1912,1925,CHA,Chicago White Sox,2619,697,19,114.0,181,160.0,11,L,0.266,0.317,0.084,0.057,0.064,30.2,20.0,22.2,63.4,43.0,D,D-,D-,C+,D+,35.8,Common,False,False,0,0,0,bbref_war
portedi01,portedi01,Dick Porter,RF,RF,Golden Era (1920-1941),1932,1929,1934,CLE,Cleveland Indians,2515,774,11,23.0,268,186.0,7,L,0.308,0.376,0.106,0.067,0.096,60.9,33.5,50.2,7.4,26.4,C+,D,C-,F,D-,35.7,Common,False,False,0,0,0,bbref_war
browned02,browned02,Eddie Brown,RF,RF,Golden Era (1920-1941),1925,1920,1928,BSN,Atlanta Braves,2902,878,16,29.0,127,109.0,7,R,0.303,0.334,0.098,0.036,0.042,62.9,29.2,2.4,42.6,40.7,C+,D-,F,D+,D+,35.6,Common,False,False,0,0,0,bbref_war
henlibu01,henlibu01,Butch Henline,C,,Golden Era (1920-1941),1926,1921,1931,PHI,Philadelphia Phillies,2101,611,40,18.0,192,156.0,12,R,0.291,0.361,0.123,0.067,0.082,47.6,40.3,38.2,22.8,29.3,D+,D+,D,D-,D-,35.6,Common,False,False,0,0,0,bbref_war
rawlijo01,rawlijo01,Johnny Rawlings,2B,SS,Golden Era (1920-1941),1920,1914,1926,PIT,Pittsburgh Pirates,3719,928,14,92.0,257,275.0,15,R,0.25,0.303,0.059,0.069,0.064,14.8,7.7,22.1,67.1,66.1,F,F,D-,B-,B-,35.6,Common,False,False,0,0,0,bbref_war
burnsja02,burnsja02,Jack Burns,1B,,Golden Era (1920-1941),1934,1930,1936,SLA,Baltimore Orioles,3516,980,44,63.0,376,299.0,8,L,0.279,0.35,0.112,0.077,0.096,36.2,36.0,50.6,27.3,26.8,D,D,C-,D-,D-,35.4,Common,False,False,0,0,0,bbref_war
hayesja02,hayesja02,Jackie Hayes,2B,3B,Golden Era (1920-1941),1934,1927,1940,CHA,Chicago White Sox,4040,1069,20,34.0,309,241.0,14,R,0.265,0.318,0.08,0.055,0.071,29.3,19.3,28.1,26.9,72.8,D-,F,D-,D-,B,35.3,Common,False,False,0,0,0,bbref_war
sewellu01,sewellu01,Luke Sewell,C,,Golden Era (1920-1941),1930,1921,1942,CLE,Cleveland Indians,5383,1393,20,65.0,486,307.0,20,R,0.259,0.323,0.082,0.052,0.082,25.3,20.9,38.2,36.5,55.8,D-,D-,D,D,C,35.3,Common,True,False,1,0,0,bbref_war
garmsde01,garmsde01,Debs Garms,RF,"3B,RF",Golden Era (1920-1941),1938,1932,1945,SLA,Baltimore Orioles,3111,910,17,18.0,288,161.0,12,L,0.293,0.355,0.087,0.047,0.084,52.8,22.4,39.9,28.5,32.5,C-,D-,D,D-,D,35.2,Common,False,False,0,0,0,bbref_war
johnsme01,johnsme01,Mex Johnson,SS,,Golden Era (1920-1941),1938,1937,1938,KCM,Kansas City Monarchs,251,60,0,5.0,23,4.0,2,R,0.239,0.303,0.084,0.015,0.084,17.2,18.8,39.6,63.8,36.8,F,F,D,C+,D,35.2,Common,True,False,1,0,0,bbref_war
moorera01,moorera01,Randy Moore,RF,"1B,RF",Golden Era (1920-1941),1933,1927,1937,BSN,Atlanta Braves,2253,627,27,11.0,158,85.0,11,L,0.278,0.326,0.1,0.035,0.065,44.0,29.3,23.2,45.7,34.0,D+,D-,D-,D+,D,35.2,Common,False,False,0,0,0,bbref_war
vergejo01,vergejo01,Johnny Vergez,3B,,Golden Era (1920-1941),1934,1931,1936,NY1,San Francisco Giants,2323,593,52,22.0,171,303.0,7,R,0.255,0.311,0.13,0.121,0.068,9.1,44.3,25.6,61.0,35.9,F,D+,D-,C+,D,35.2,Common,False,False,0,0,0,bbref_war
harribu01,harribu01,Bucky Harris,2B,,Golden Era (1920-1941),1924,1919,1931,WS1,Minnesota Twins,4736,1297,9,167.0,472,310.0,12,R,0.274,0.352,0.08,0.058,0.089,35.9,19.2,44.0,50.4,25.3,D,F,D+,C-,D-,35.0,Common,False,False,0,0,0,bbref_war
youngpe01,youngpe01,Pep Young,2B,,Golden Era (1920-1941),1938,1933,1945,PIT,Pittsburgh Pirates,2466,645,32,18.0,152,312.0,11,R,0.262,0.308,0.118,0.119,0.058,14.4,38.6,16.5,63.3,42.3,F,D,F,C+,D+,35.0,Common,False,False,0,0,0,bbref_war
bennebr01,bennebr01,Bradford Bennett,LF,,Golden Era (1920-1941),1941,1940,1942,SNS,St. Louis-New Orleans Stars,204,49,6,2.0,16,4.0,3,R,0.24,0.299,0.132,0.018,0.072,17.4,44.0,29.4,45.7,37.6,F,D+,D-,D+,D,34.8,Common,True,False,1,0,0,bbref_war
lylesjo02,lylesjo02,John Lyles,SS,,Golden Era (1920-1941),1939,1932,1943,CAG,Chicago American Giants,488,123,1,21.0,42,4.0,11,B,0.252,0.323,0.053,0.007,0.078,28.8,4.5,34.2,73.8,32.9,D-,F,D,B,D,34.8,Common,True,False,2,0,0,bbref_war
berrych02,berrych02,Charlie Berry,C,,Golden Era (1920-1941),1932,1925,1938,BOS,Boston Red Sox,2018,539,23,13.0,160,196.0,12,R,0.267,0.322,0.107,0.09,0.073,24.5,32.0,30.2,35.6,51.1,D-,D,D,D,C-,34.7,Common,False,False,0,0,0,bbref_war
muellhe01,muellhe01,Heinie Mueller,RF,RF,Golden Era (1920-1941),1926,1920,1935,SLN,St. Louis Cardinals,2118,597,22,37.0,168,147.0,12,L,0.282,0.342,0.107,0.064,0.073,41.2,31.9,29.6,38.4,32.6,D+,D,D-,D,D,34.7,Common,False,False,0,0,0,bbref_war
rothrja01,rothrja01,Jack Rothrock,RF,"RF,SS",Golden Era (1920-1941),1930,1925,1937,BOS,Boston Red Sox,3350,924,28,75.0,299,312.0,12,B,0.276,0.336,0.094,0.085,0.082,32.2,26.5,37.7,44.7,32.0,D,D-,D,D+,D,34.6,Common,False,False,0,0,0,bbref_war
scottev01,scottev01,Everett Scott,SS,,Golden Era (1920-1941),1921,1914,1926,BOS,Boston Red Sox,5837,1455,20,69.0,243,282.0,15,R,0.249,0.281,0.066,0.046,0.04,19.0,11.2,1.0,42.8,99.0,F,F,F,D+,S,34.6,Common,False,False,0,0,0,bbref_war
radclri01,radclri01,Rip Radcliff,RF,RF,Golden Era (1920-1941),1939,1934,1943,CHA,Chicago White Sox,4074,1267,42,40.0,310,141.0,11,L,0.311,0.362,0.106,0.032,0.07,70.3,32.3,27.7,20.5,21.4,B,D,D-,D-,D-,34.4,Common,True,False,1,0,0,bbref_war
sullibi04,sullibi04,Billy Sullivan,C,"1B,3B",Golden Era (1920-1941),1938,1931,1947,CHA,Chicago White Sox,2840,820,29,30.0,240,119.0,12,L,0.289,0.346,0.107,0.038,0.078,51.5,33.1,34.0,20.1,33.5,C-,D,D,D-,D,34.4,Common,False,False,0,0,0,bbref_war
almadme01,almadme01,Mel Almada,RF,RF,Golden Era (1920-1941),1937,1933,1939,BOS,Boston Red Sox,2483,706,15,56.0,214,150.0,10,L,0.284,0.342,0.083,0.056,0.079,44.7,20.3,35.4,40.2,29.9,D+,D-,D,D+,D-,34.1,Common,False,False,0,0,0,bbref_war
coonejo01,coonejo01,Johnny Cooney,RF,"1B,RF",Golden Era (1920-1941),1935,1921,1944,BSN,Atlanta Braves,3372,965,2,30.0,208,107.0,21,R,0.286,0.329,0.056,0.03,0.058,51.2,6.5,16.7,51.5,44.5,C-,F,F,C-,D+,34.1,Common,False,False,0,0,0,bbref_war
dunlahe01,dunlahe01,Herman Dunlap,CF,RF,Golden Era (1920-1941),1937,1936,1938,CAG,Chicago American Giants,298,80,3,8.0,22,6.0,3,L,0.268,0.323,0.091,0.019,0.068,39.5,23.1,25.8,44.1,38.0,D,D-,D-,D+,D,34.1,Common,True,False,1,0,0,bbref_war
haasmu01,haasmu01,Mule Haas,RF,RF,Golden Era (1920-1941),1932,1925,1938,PHA,Oakland Athletics,4303,1257,43,12.0,433,299.0,12,L,0.292,0.359,0.11,0.063,0.091,49.4,35.2,45.9,1.0,38.5,D+,D,D+,F,D,34.0,Common,False,False,0,0,0,bbref_war
robinbo01,robinbo01,Bobby Robinson,3B,SS,Golden Era (1920-1941),1930,1925,1940,DS,Detroit Stars,1855,456,9,42.0,169,5.0,14,R,0.246,0.318,0.067,0.002,0.082,24.9,11.4,38.1,69.8,25.7,D-,F,D,B-,D-,34.0,Common,True,False,1,0,0,bbref_war
hendecu01,hendecu01,Curtis Henderson,SS,,Golden Era (1920-1941),1940,1936,1946,NBY,New York Black Yankees,291,68,2,11.0,26,3.0,10,R,0.234,0.298,0.072,0.009,0.082,14.0,13.1,37.4,69.8,34.5,F,F,D,B-,D,33.8,Common,True,False,1,0,0,bbref_war
toddal01,toddal01,Al Todd,C,,Golden Era (1920-1941),1937,1932,1943,PHI,Philadelphia Phillies,2785,768,35,18.0,104,243.0,11,R,0.276,0.307,0.101,0.084,0.036,32.5,29.4,1.0,62.1,43.8,D,D-,F,C+,D+,33.8,Common,False,False,0,0,0,bbref_war
chiozlo01,chiozlo01,Lou Chiozza,2B,"3B,RF",Golden Era (1920-1941),1936,1934,1939,NY1,San Francisco Giants,2288,633,14,45.0,145,165.0,6,L,0.277,0.324,0.084,0.067,0.059,36.4,21.4,17.8,68.1,24.4,D,D-,F,B-,D-,33.6,Common,False,False,0,0,0,bbref_war
hughero01,hughero01,Roy Hughes,2B,"3B,SS",Golden Era (1920-1941),1939,1935,1946,CLE,Cleveland Indians,2582,705,5,80.0,222,175.0,10,R,0.273,0.332,0.067,0.062,0.079,34.5,12.4,35.2,59.3,26.4,D,F,D,C,D-,33.6,Common,False,False,0,0,0,bbref_war
wittwh01,wittwh01,Whitey Witt,RF,"RF,SS",Golden Era (1920-1941),1922,1916,1926,PHA,Oakland Athletics,4171,1195,18,78.0,489,309.0,10,L,0.287,0.362,0.077,0.066,0.105,44.3,16.6,57.9,36.1,13.3,D+,F,C,D,F,33.6,Common,False,False,0,0,0,bbref_war
weathro01,weathro01,Roy Weatherly,RF,RF,Golden Era (1920-1941),1940,1936,1950,CLE,Cleveland Indians,2781,794,43,42.0,180,170.0,10,L,0.286,0.331,0.133,0.057,0.061,45.3,45.9,19.0,18.3,39.0,D+,D+,F,F,D,33.5,Common,False,False,0,0,0,bbref_war
pinelba01,pinelba01,Babe Pinelli,3B,,Golden Era (1920-1941),1924,1918,1927,CIN,Cincinnati Reds,2617,723,5,71.0,182,162.0,8,R,0.276,0.328,0.07,0.057,0.065,38.0,13.2,22.5,32.7,60.5,D,F,D-,D,C+,33.4,Common,False,False,0,0,0,bbref_war
johnsji01,johnsji01,Jimmy Johnston,3B,"2B,RF,SS",Golden Era (1920-1941),1920,1911,1926,BRO,Los Angeles Dodgers,5070,1493,22,169.0,391,247.0,14,R,0.294,0.347,0.079,0.045,0.071,54.8,17.7,28.4,49.7,15.4,C-,F,D-,D+,F,33.2,Common,False,False,0,0,0,bbref_war
melilsk01,melilsk01,Oscar Melillo,2B,,Golden Era (1920-1941),1932,1926,1937,SLA,Baltimore Orioles,5063,1316,22,69.0,327,306.0,13,R,0.26,0.306,0.08,0.057,0.061,25.3,18.6,18.9,34.1,69.2,D-,F,F,D,B-,33.2,Common,False,False,0,0,0,bbref_war
hodapjo01,hodapjo01,Johnny Hodapp,2B,3B,Golden Era (1920-1941),1930,1925,1933,CLE,Cleveland Indians,2826,880,28,18.0,163,136.0,10,R,0.311,0.35,0.114,0.045,0.054,68.0,37.1,13.5,8.3,38.3,B-,D,F,F,D,33.0,Common,False,False,0,0,0,bbref_war
higgipi01,higgipi01,Pinky Higgins,3B,,Golden Era (1920-1941),1939,1930,1946,DET,Detroit Tigers,6636,1941,140,61.0,800,590.0,15,R,0.292,0.37,0.135,0.079,0.107,46.5,47.4,60.1,9.3,1.0,D+,D+,C+,F,F,32.9,Common,True,False,3,0,0,bbref_war
bellbe01,bellbe01,Beau Bell,RF,"1B,RF",Golden Era (1920-1941),1938,1935,1941,SLA,Baltimore Orioles,2718,806,46,11.0,272,239.0,8,R,0.297,0.362,0.135,0.08,0.091,49.6,47.8,45.6,1.0,19.6,D+,D+,D+,F,F,32.7,Common,True,False,1,0,0,bbref_war
segrajc01,segrajc01,J. C. Segraves,CF,,Golden Era (1920-1941),1937,1937,1937,IA,Indianapolis Athletics,72,17,0,2.0,8,0.0,1,,0.236,0.312,0.042,0.0,0.1,17.8,1.0,53.7,51.4,39.4,F,F,C-,C-,D,32.7,Common,True,False,1,0,0,bbref_war
warstra01,warstra01,Rabbit Warstler,SS,2B,Golden Era (1920-1941),1936,1930,1940,BSN,Atlanta Braves,4088,935,11,42.0,405,414.0,13,R,0.229,0.3,0.058,0.092,0.09,1.0,7.1,44.8,41.7,69.0,F,F,D+,D+,B-,32.7,Common,False,False,0,0,0,bbref_war
perkicy01,perkicy01,Cy Perkins,C,,Golden Era (1920-1941),1924,1915,1934,PHA,Oakland Athletics,3604,933,30,18.0,301,221.0,17,R,0.259,0.319,0.093,0.056,0.077,24.6,25.8,33.2,4.4,74.7,D-,D-,D,F,B,32.5,Common,False,False,0,0,0,bbref_war
seaydi01,seaydi01,Dick Seay,2B,,Golden Era (1920-1941),1937,1926,1947,NBY,New York Black Yankees,1952,423,12,29.0,169,12.0,19,R,0.217,0.288,0.06,0.006,0.079,1.4,7.2,34.9,67.4,51.5,F,F,D,B-,C-,32.5,Common,True,False,3,0,0,bbref_war
severha01,severha01,Hank Severeid,C,,Golden Era (1920-1941),1920,1911,1926,SLA,Baltimore Orioles,4312,1245,17,35.0,331,169.0,17,R,0.289,0.342,0.079,0.036,0.071,52.0,18.6,28.1,29.1,34.1,C-,F,D-,D-,D,32.4,Common,False,False,0,0,0,bbref_war
schmiwa01,schmiwa01,Walter Schmidt,C,,Golden Era (1920-1941),1920,1916,1925,PIT,Pittsburgh Pirates,2411,619,3,57.0,137,105.0,10,R,0.257,0.301,0.046,0.041,0.053,25.9,1.0,12.7,59.5,61.6,D-,F,F,C,C+,32.1,Common,False,False,0,0,0,bbref_war
siebedi01,siebedi01,Dick Siebert,1B,,Golden Era (1920-1941),1940,1932,1945,PHA,Oakland Athletics,3917,1104,32,30.0,276,185.0,12,L,0.282,0.332,0.097,0.044,0.066,45.1,28.2,23.4,15.6,48.4,D+,D-,D-,F,D+,32.1,Common,True,False,1,0,0,bbref_war
durocle01,durocle01,Leo Durocher,SS,2B,Golden Era (1920-1941),1934,1925,1945,BRO,Los Angeles Dodgers,5350,1320,24,31.0,377,480.0,18,R,0.247,0.299,0.074,0.084,0.066,9.7,15.4,23.4,55.2,55.8,F,F,D-,C,C,31.9,Common,True,False,3,0,0,bbref_war
fordho01,fordho01,Horace Ford,SS,2B,Golden Era (1920-1941),1926,1919,1933,BSN,Atlanta Braves,4833,1269,16,21.0,351,354.0,16,R,0.263,0.316,0.074,0.068,0.067,25.2,15.8,25.0,15.2,78.5,D-,F,D-,F,B+,31.9,Common,False,False,0,0,0,bbref_war
jonesbo01,jonesbo01,Bob Jones,3B,,Golden Era (1920-1941),1921,1917,1925,DET,Detroit Tigers,2990,791,7,49.0,208,156.0,9,L,0.265,0.314,0.073,0.049,0.065,30.5,14.9,22.7,38.6,52.9,D,F,D-,D,C-,31.9,Common,False,False,0,0,0,bbref_war
lamarcl01,lamarcl01,Clarence Lamar,SS,,Golden Era (1920-1941),1940,1937,1943,JRC,Jacksonville Red Caps,400,92,3,12.0,31,1.0,9,R,0.23,0.294,0.075,0.002,0.071,12.5,15.4,28.2,66.0,35.2,F,F,D-,B-,D,31.5,Common,True,False,1,0,0,bbref_war
bordafr01,bordafr01,Frenchy Bordagaray,RF,"3B,RF",Golden Era (1920-1941),1939,1934,1945,BRO,Los Angeles Dodgers,2632,745,14,66.0,173,186.0,11,R,0.283,0.331,0.083,0.066,0.061,41.7,20.5,19.6,66.2,9.2,D+,D-,F,B-,F,31.4,Common,False,False,0,0,0,bbref_war
roberge01,roberge01,Gene Robertson,3B,,Golden Era (1920-1941),1926,1919,1930,SLA,Baltimore Orioles,2200,615,20,29.0,205,79.0,10,L,0.28,0.344,0.094,0.033,0.085,45.5,25.9,40.4,19.6,25.5,D+,D-,D+,F,D-,31.4,Common,False,False,0,0,0,bbref_war
goochjo01,goochjo01,Johnny Gooch,C,,Golden Era (1920-1941),1927,1921,1933,PIT,Pittsburgh Pirates,2363,662,7,11.0,206,141.0,13,B,0.28,0.342,0.075,0.055,0.08,41.6,16.2,35.8,25.5,37.6,D+,F,D,D-,D,31.3,Common,False,False,0,0,0,bbref_war
hemslro01,hemslro01,Rollie Hemsley,C,,Golden Era (1920-1941),1936,1928,1947,SLA,Baltimore Orioles,5047,1321,31,29.0,357,395.0,22,R,0.262,0.311,0.098,0.073,0.066,23.5,28.4,23.7,30.2,50.5,D-,D-,D-,D,C-,31.3,Common,True,False,5,0,0,bbref_war
felixgu01,felixgu01,Gus Felix,RF,RF,Golden Era (1920-1941),1925,1923,1927,BSN,Atlanta Braves,2046,561,12,28.0,189,194.0,5,R,0.274,0.341,0.087,0.086,0.084,30.8,22.2,39.5,24.3,38.6,D,D-,D,D-,D,31.1,Common,False,False,0,0,0,bbref_war
maguifr01,maguifr01,Freddie Maguire,2B,,Golden Era (1920-1941),1928,1922,1931,BSN,Atlanta Braves,2120,545,1,23.0,82,131.0,6,R,0.257,0.289,0.065,0.059,0.037,22.6,11.2,1.0,68.1,52.7,D-,F,F,B-,C-,31.1,Common,False,False,0,0,0,bbref_war
welchfr01,welchfr01,Frank Welch,RF,RF,Golden Era (1920-1941),1923,1919,1927,PHA,Oakland Athletics,2310,634,41,18.0,250,225.0,9,R,0.274,0.35,0.123,0.087,0.097,30.8,40.3,51.0,1.0,31.7,D,D+,C-,F,D,31.0,Common,False,False,0,0,0,bbref_war
tavenja01,tavenja01,Jackie Tavener,SS,,Golden Era (1920-1941),1926,1921,1929,DET,Detroit Tigers,2131,543,13,46.0,186,231.0,6,L,0.255,0.318,0.109,0.099,0.08,12.9,32.8,36.0,37.3,33.7,F,D,D,D,D,30.5,Common,False,False,0,0,0,bbref_war
walkeho01,walkeho01,Hoss Walker,SS,3B,Golden Era (1920-1941),1939,1929,1948,BEG,Baltimore Elite Giants,1416,312,9,12.0,121,5.0,23,R,0.22,0.29,0.071,0.003,0.078,4.7,13.3,34.2,58.9,41.6,F,F,D,C,D+,30.5,Common,True,False,1,0,0,bbref_war
mcneeea01,mcneeea01,Earl McNeely,RF,RF,Golden Era (1920-1941),1928,1924,1931,SLA,Baltimore Orioles,2254,614,4,69.0,183,187.0,8,R,0.272,0.335,0.082,0.076,0.074,31.4,20.2,31.0,41.2,28.0,D,D-,D,D+,D-,30.4,Common,False,False,0,0,0,bbref_war
barkema01,barkema01,Marvin Barker,CF,"3B,RF",Golden Era (1920-1941),1941,1935,1948,NBY,New York Black Yankees,1524,386,13,20.0,101,9.0,15,R,0.253,0.302,0.091,0.006,0.062,30.2,24.6,20.2,50.3,25.1,D,D-,D-,C-,D-,30.1,Common,True,False,4,0,0,bbref_war
myershy01,myershy01,Hi Myers,RF,RF,Golden Era (1920-1941),1920,1909,1925,BRO,Los Angeles Dodgers,4910,1380,32,107.0,195,362.0,16,R,0.281,0.312,0.097,0.071,0.038,39.2,26.3,1.0,48.1,35.0,D,D-,F,D+,D,29.9,Common,False,False,0,0,0,bbref_war
smithbo07,,Bob Smith,C,,Golden Era (1920-1941),1938,1930,1944,MRS,Memphis Red Sox,380,82,1,9.0,40,2.0,15,R,0.216,0.296,0.034,0.005,0.095,1.0,1.0,48.9,59.6,38.7,F,F,D+,C,D,29.8,Common,True,False,1,0,0,lahman_proxy
summaho01,summaho01,Homer Summa,RF,RF,Golden Era (1920-1941),1926,1920,1930,CLE,Cleveland Indians,3001,905,18,44.0,166,88.0,10,L,0.302,0.346,0.096,0.027,0.052,63.8,28.0,11.2,22.0,23.8,C+,D-,F,D-,D-,29.8,Common,False,False,0,0,0,bbref_war
powelja03,powelja03,Jake Powell,RF,RF,Golden Era (1920-1941),1938,1930,1945,WS1,Minnesota Twins,2540,689,22,65.0,173,219.0,13,R,0.271,0.32,0.092,0.08,0.064,29.6,25.1,21.5,40.4,31.8,D-,D-,D-,D+,D,29.7,Common,False,False,0,0,0,bbref_war
powelra01,powelra01,Ray Powell,RF,RF,Golden Era (1920-1941),1920,1913,1924,BSN,Atlanta Braves,3324,890,35,51.0,321,461.0,9,L,0.268,0.336,0.107,0.126,0.088,17.9,31.3,42.8,21.8,34.6,F,D,D+,D-,D,29.7,Common,False,False,0,0,0,bbref_war
wrighru01,wrighru01,Russ Wrightstone,3B,"1B,RF,SS",Golden Era (1920-1941),1924,1920,1928,PHI,Philadelphia Phillies,2992,889,60,35.0,215,152.0,10,L,0.297,0.349,0.134,0.047,0.067,56.4,46.1,24.2,20.6,1.0,C,D+,D-,D-,F,29.7,Common,False,False,0,0,0,bbref_war
lamarbi01,lamarbi01,Bill Lamar,RF,RF,Golden Era (1920-1941),1920,1917,1927,PHA,Oakland Athletics,2040,633,19,25.0,86,78.0,10,L,0.31,0.339,0.106,0.037,0.04,68.8,33.2,1.2,11.5,31.8,B-,D,F,F,D,29.3,Common,False,False,0,0,0,bbref_war
highan01,highan01,Andy High,3B,"2B,SS",Golden Era (1920-1941),1928,1922,1934,BRO,Los Angeles Dodgers,4400,1250,44,33.0,425,130.0,14,L,0.284,0.35,0.104,0.027,0.088,50.2,30.7,42.9,14.8,7.1,C-,D,D+,F,F,29.1,Common,False,False,0,0,0,bbref_war
dahlgba01,dahlgba01,Babe Dahlgren,1B,,Golden Era (1920-1941),1941,1935,1946,NYA,New York Yankees,4045,1056,82,18.0,390,401.0,15,R,0.261,0.329,0.122,0.09,0.088,19.7,39.7,42.7,17.1,24.2,F,D,D+,F,D-,28.7,Common,True,False,1,0,0,bbref_war
boeckto01,boeckto01,Tony Boeckel,3B,,Golden Era (1920-1941),1920,1917,1923,BSN,Atlanta Braves,2880,813,27,90.0,237,218.0,7,R,0.282,0.339,0.098,0.07,0.076,40.3,28.1,32.3,38.9,3.0,D+,D-,D,D,F,28.5,Common,False,False,0,0,0,bbref_war
owenma01,owenma01,Marv Owen,3B,,Golden Era (1920-1941),1936,1931,1940,DET,Detroit Tigers,3782,1040,31,30.0,338,283.0,9,R,0.275,0.339,0.092,0.068,0.082,34.9,24.9,37.4,13.3,32.2,D,D-,D,F,D,28.5,Common,False,False,0,0,0,bbref_war
griffto01,griffto01,Tommy Griffith,RF,RF,Golden Era (1920-1941),1920,1913,1925,BRO,Los Angeles Dodgers,4947,1383,52,70.0,351,262.0,14,L,0.28,0.328,0.103,0.049,0.066,42.2,29.9,23.9,30.7,14.8,D+,D-,D-,D,F,28.3,Common,False,False,0,0,0,bbref_war
stockmi01,stockmi01,Milt Stock,3B,2B,Golden Era (1920-1941),1920,1913,1926,SLN,St. Louis Cardinals,6249,1806,22,155.0,455,321.0,14,R,0.289,0.339,0.072,0.048,0.068,49.9,15.1,25.3,42.1,9.3,D+,F,D-,D+,F,28.3,Common,False,False,0,0,0,bbref_war
finnelo01,finnelo01,Lou Finney,RF,"1B,RF",Golden Era (1920-1941),1939,1931,1947,PHA,Oakland Athletics,4631,1329,31,39.0,329,186.0,17,L,0.287,0.336,0.101,0.037,0.066,50.4,29.0,23.9,12.2,24.3,C-,D-,D-,F,D-,28.0,Common,True,False,1,0,0,bbref_war
lyonsgr01,lyonsgr01,Granville Lyons,1B,,Golden Era (1920-1941),1934,1932,1942,BEG,Baltimore Elite Giants,462,119,4,3.0,26,2.0,9,,0.258,0.3,0.106,0.004,0.053,33.8,30.9,12.3,27.5,35.5,D,D,F,D-,D,28.0,Common,True,False,1,0,0,bbref_war
desauge01,desauge01,Gene Desautels,C,,Golden Era (1920-1941),1939,1930,1946,BOS,Boston Red Sox,2012,469,3,12.0,232,168.0,13,R,0.233,0.315,0.052,0.075,0.103,1.0,4.4,56.3,25.9,52.0,F,F,C,D-,C-,27.9,Common,False,False,0,0,0,bbref_war
urbanbi01,urbanbi01,Billy Urbanski,SS,3B,Golden Era (1920-1941),1934,1931,1937,BSN,Atlanta Braves,3046,791,19,24.0,198,252.0,7,R,0.26,0.309,0.077,0.077,0.061,21.1,17.1,19.0,58.4,24.1,D-,F,F,C,D-,27.9,Common,False,False,0,0,0,bbref_war
theveto01,theveto01,Tommy Thevenow,SS,"2B,3B",Golden Era (1920-1941),1931,1924,1938,PIT,Pittsburgh Pirates,4164,1030,2,23.0,210,222.0,15,R,0.247,0.285,0.047,0.051,0.048,16.6,1.2,7.8,54.8,58.0,F,F,F,C-,C,27.7,Common,False,False,0,0,0,bbref_war
hardypa01,hardypa01,Paul Hardy,C,,Golden Era (1920-1941),1938,1932,1943,BBB,Birmingham Black Barons,643,146,1,9.0,48,6.0,11,R,0.227,0.285,0.053,0.009,0.069,9.0,3.8,26.4,59.3,39.5,F,F,D-,C,D,27.6,Common,True,False,2,0,0,bbref_war
spohral01,spohral01,Al Spohrer,C,,Golden Era (1920-1941),1931,1928,1935,BSN,Atlanta Braves,2218,575,6,13.0,124,166.0,9,R,0.259,0.301,0.077,0.071,0.053,22.0,17.8,12.1,56.0,30.1,D-,F,F,C,D,27.6,Common,False,False,0,0,0,bbref_war
reganbi01,reganbi01,Bill Regan,2B,,Golden Era (1920-1941),1928,1926,1931,BOS,Boston Red Sox,2364,632,18,38.0,122,245.0,6,R,0.267,0.306,0.12,0.098,0.049,23.0,40.9,8.6,29.4,33.1,D-,D+,F,D-,D,27.0,Common,False,False,0,0,0,bbref_war
kressre01,kressre01,Red Kress,SS,"1B,3B,RF",Golden Era (1920-1941),1934,1927,1946,SLA,Baltimore Orioles,5087,1454,89,47.0,474,453.0,17,R,0.286,0.347,0.134,0.081,0.085,40.8,47.0,40.6,4.0,2.2,D+,D+,D+,F,F,26.9,Common,False,False,0,0,0,bbref_war
